iso3;year;gdp_per_capita_usd
SSF;1993;654.33
SSF;1994;651.49
SSF;1995;807.07
SSF;1996;877.93
SSF;1997;899.32
SSF;1998;878.11
SSF;1999;610.41
SSF;2000;629.86
SSF;2001;587.71
SSF;2002;625.81
SSF;2003;766.91
SSF;2004;926.94
SSF;2005;1074.12
SSF;2006;1234.76
SSF;2007;1391.27
SSF;2008;1537.38
SSF;2009;1427.58
SSF;2010;1643.31
SSF;2011;1796.16
SSF;2012;1818.06
SSF;2013;1880.4
SSF;2014;1907.73
SSF;2015;1647.32
SSF;2016;1456.65
SSF;2017;1549.19
SSF;2018;1622.6
SSF;2019;1797.04
SSF;2020;1628.44
SSF;2021;1785.98
SSF;2022;1864.71
SSF;2023;1682.23
SSF;2024;1542.66
SST;1970;464.62
SST;1971;510.96
SST;1972;583.97
SST;1973;722.35
SST;1974;1133.72
SST;1975;1210.54
SST;1976;1303.64
SST;1977;1544.67
SST;1978;1751.16
SST;1979;2205.76
SST;1980;3032.74
SST;1981;2968.67
SST;1982;2968.44
SST;1983;2777.26
SST;1984;2770.52
SST;1985;2693.96
SST;1986;2491.68
SST;1987;2825.11
SST;1988;2946.36
SST;1989;2933.32
SST;1990;3333.51
SST;1991;3423.53
SST;1992;3614.09
SST;1993;3469.67
SST;1994;3675.54
SST;1995;4180.97
SST;1996;4316.17
SST;1997;4473.96
SST;1998;4496.04
SST;1999;4730.63
SST;2000;4846.98
SST;2001;4839.49
SST;2002;5133.23
SST;2003;6060.67
SST;2004;6954.24
SST;2005;7779.56
SST;2006;8649.77
SST;2007;10056.41
SST;2008;10984.76
SST;2009;9299.41
SST;2010;9799.55
SST;2011;10887.87
SST;2012;10829.41
SST;2013;11137.95
SST;2014;11422.97
SST;2015;10452.0
SST;2016;10492.05
SST;2017;11319.49
SST;2018;12064.69
SST;2019;11997.3
SST;2020;10730.49
SST;2021;12435.86
SST;2022;13644.5
SST;2023;14360.79
SST;2024;15409.26
STP;1970;479.37
STP;1971;470.05
STP;1972;511.23
STP;1973;676.48
STP;1974;682.84
STP;1975;693.15
STP;1976;585.23
STP;1977;538.96
STP;1978;586.87
STP;1979;683.16
STP;1980;828.69
STP;1981;829.89
STP;1982;783.43
STP;1983;719.59
STP;1984;735.13
STP;1985;761.41
STP;1986;1043.0
STP;1987;1017.85
STP;1988;846.6
STP;1989;821.36
STP;1990;970.06
STP;1991;855.11
STP;1992;740.47
STP;1993;963.79
STP;1994;989.5
STP;1995;768.71
STP;1996;987.05
STP;1997;661.67
STP;1998;513.57
STP;1999;542.69
STP;2000;529.09
STP;2001;518.88
STP;2002;568.1
STP;2003;663.7
STP;2004;726.56
STP;2005;844.17
STP;2006;861.97
STP;2007;878.89
STP;2008;1081.87
STP;2009;1128.28
STP;2010;1045.21
STP;2011;1219.8
STP;2012;1210.79
STP;2013;1382.58
STP;2014;1489.68
STP;2015;1298.11
STP;2016;1434.87
STP;2017;1555.79
STP;2018;1825.6
STP;2019;1935.29
STP;2020;2167.22
STP;2021;2362.59
STP;2022;2389.74
STP;2023;2990.66
STP;2024;3502.62
SUR;1960;377.58
SUR;1961;394.81
SUR;1962;409.11
SUR;1963;424.03
SUR;1964;434.89
SUR;1965;481.72
SUR;1966;574.84
SUR;1967;644.04
SUR;1968;680.6
SUR;1969;707.67
SUR;1970;724.48
SUR;1971;767.99
SUR;1972;784.95
SUR;1973;857.69
SUR;1974;1041.08
SUR;1975;1190.02
SUR;1976;1301.87
SUR;1977;1665.94
SUR;1978;1927.91
SUR;1979;2072.29
SUR;1980;2117.87
SUR;1981;2367.77
SUR;1982;2429.92
SUR;1983;2332.7
SUR;1984;2260.64
SUR;1985;2255.98
SUR;1986;2271.05
SUR;1987;2469.07
SUR;1988;2886.43
SUR;1989;1328.57
SUR;1990;941.59
SUR;1991;1079.73
SUR;1992;968.9
SUR;1993;1022.45
SUR;1994;1433.54
SUR;1995;1609.83
SUR;1996;1962.88
SUR;1997;2067.6
SUR;1998;2428.59
SUR;1999;1898.18
SUR;2000;1988.22
SUR;2001;1714.65
SUR;2002;2202.34
SUR;2003;2516.1
SUR;2004;2887.77
SUR;2005;3453.43
SUR;2006;5002.66
SUR;2007;5530.18
SUR;2008;6576.09
SUR;2009;7129.58
SUR;2010;7943.6
SUR;2011;7949.89
SUR;2012;8851.24
SUR;2013;9043.19
SUR;2014;9108.19
SUR;2015;8813.62
SUR;2016;5644.21
SUR;2017;6049.52
SUR;2018;6665.74
SUR;2019;6629.67
SUR;2020;4755.39
SUR;2021;5029.85
SUR;2022;6084.44
SUR;2023;5521.98
SUR;2024;6961.79
SVK;1990;3221.05
SVK;1991;2253.88
SVK;1992;2437.88
SVK;1993;2627.45
SVK;1994;3027.82
SVK;1995;3787.04
SVK;1996;4069.12
SVK;1997;4091.68
SVK;1998;4250.37
SVK;1999;3857.18
SVK;2000;3827.73
SVK;2001;3974.37
SVK;2002;4606.39
SVK;2003;6283.15
SVK;2004;7996.74
SVK;2005;9087.2
SVK;2006;10629.18
SVK;2007;14330.21
SVK;2008;17973.84
SVK;2009;16586.75
SVK;2010;16899.45
SVK;2011;18469.44
SVK;2012;17516.97
SVK;2013;18312.78
SVK;2014;18770.93
SVK;2015;16442.08
SVK;2016;16636.08
SVK;2017;17645.53
SVK;2018;19573.37
SVK;2019;19406.06
SVK;2020;19735.49
SVK;2021;22123.33
SVK;2022;21317.79
SVK;2023;24614.87
SVK;2024;25992.67
SVN;1990;9925.14
SVN;1991;7229.31
SVN;1992;7151.15
SVN;1993;7254.59
SVN;1994;8243.9
SVN;1995;10738.09
SVN;1996;10796.74
SVN;1997;10436.73
SVN;1998;11131.57
SVN;1999;11401.49
SVN;2000;10135.72
SVN;2001;10375.63
SVN;2002;11639.13
SVN;2003;14711.67
SVN;2004;17103.83
SVN;2005;17969.71
SVN;2006;19563.01
SVN;2007;23725.16
SVN;2008;27461.98
SVN;2009;24501.79
SVN;2010;23329.84
SVN;2011;24940.63
SVN;2012;22442.14
SVN;2013;23236.97
SVN;2014;24013.07
SVN;2015;20697.27
SVN;2016;21447.84
SVN;2017;23303.08
SVN;2018;25888.05
SVN;2019;25814.17
SVN;2020;25392.07
SVN;2021;29192.84
SVN;2022;28360.3
SVN;2023;32660.48
SVN;2024;34301.03
SWE;1960;2128.36
SWE;1961;2304.47
SWE;1962;2485.47
SWE;1963;2675.07
SWE;1964;2961.03
SWE;1965;3227.88
SWE;1966;3477.9
SWE;1967;3746.2
SWE;1968;3953.08
SWE;1969;4262.93
SWE;1970;4729.35
SWE;1971;5125.27
SWE;1972;6018.39
SWE;1973;7290.63
SWE;1974;8078.19
SWE;1975;10102.64
SWE;1976;10852.52
SWE;1977;11432.02
SWE;1978;12602.22
SWE;1979;14855.6
SWE;1980;17073.04
SWE;1981;15563.83
SWE;1982;13719.05
SWE;1983;12589.95
SWE;1984;13080.03
SWE;1985;13647.04
SWE;1986;17954.95
SWE;1987;21760.96
SWE;1988;24499.12
SWE;1989;25625.02
SWE;1990;30549.32
SWE;1991;31776.67
SWE;1992;32753.43
SWE;1993;24389.87
SWE;1994;26045.52
SWE;1995;30254.03
SWE;1996;33022.24
SWE;1997;30324.18
SWE;1998;30605.37
SWE;1999;30968.87
SWE;2000;29632.59
SWE;2001;27259.32
SWE;2002;29957.78
SWE;2003;37292.24
SWE;2004;42758.0
SWE;2005;43378.41
SWE;2006;46531.38
SWE;2007;53568.31
SWE;2008;55817.18
SWE;2009;46707.64
SWE;2010;52542.58
SWE;2011;60379.48
SWE;2012;57749.56
SWE;2013;60843.99
SWE;2014;59583.46
SWE;2015;51188.17
SWE;2016;51703.51
SWE;2017;53210.22
SWE;2018;54018.46
SWE;2019;51648.99
SWE;2020;52568.57
SWE;2021;60647.54
SWE;2022;54836.89
SWE;2023;54950.28
SWE;2024;57222.71
SWZ;1960;101.57
SWZ;1961;121.8
SWZ;1962;127.1
SWZ;1963;146.39
SWZ;1964;171.61
SWZ;1965;180.98
SWZ;1966;192.74
SWZ;1967;182.77
SWZ;1968;190.39
SWZ;1969;245.23
SWZ;1970;254.16
SWZ;1971;301.12
SWZ;1972;315.03
SWZ;1973;463.25
SWZ;1974;536.16
SWZ;1975;567.88
SWZ;1976;520.8
SWZ;1977;562.71
SWZ;1978;609.96
SWZ;1979;713.95
SWZ;1980;908.38
SWZ;1981;925.37
SWZ;1982;843.04
SWZ;1983;842.75
SWZ;1984;726.35
SWZ;1985;509.89
SWZ;1986;611.3
SWZ;1987;764.75
SWZ;1988;865.25
SWZ;1989;831.85
SWZ;1990;1277.69
SWZ;1991;1273.01
SWZ;1992;1361.82
SWZ;1993;1397.27
SWZ;1994;1461.36
SWZ;1995;1750.75
SWZ;1996;1619.19
SWZ;1997;1705.4
SWZ;1998;1546.52
SWZ;1999;1501.66
SWZ;2000;1629.67
SWZ;2001;1429.86
SWZ;2002;1315.74
SWZ;2003;2015.22
SWZ;2004;2525.56
SWZ;2005;2871.07
SWZ;2006;2964.96
SWZ;2007;3109.11
SWZ;2008;2946.86
SWZ;2009;3189.8
SWZ;2010;3922.74
SWZ;2011;4225.06
SWZ;2012;4224.55
SWZ;2013;3949.94
SWZ;2014;3771.07
SWZ;2015;3419.82
SWZ;2016;3238.18
SWZ;2017;3853.1
SWZ;2018;3972.65
SWZ;2019;3913.15
SWZ;2020;3466.57
SWZ;2021;3984.0
SWZ;2022;3894.16
SWZ;2023;3755.52
SWZ;2024;3909.56
SXM;2009;25528.41
SXM;2010;26403.81
SXM;2011;27317.52
SXM;2012;28149.1
SXM;2013;28529.73
SXM;2014;37134.91
SXM;2015;37839.63
SXM;2016;37308.61
SXM;2017;34701.31
SXM;2018;31708.31
SXM;2019;34861.47
SXM;2020;30150.9
SXM;2021;32548.44
SXM;2022;37793.13
SXM;2023;39451.82
SXM;2024;41472.59
SYC;1960;288.06
SYC;1961;270.28
SYC;1962;287.04
SYC;1963;308.2
SYC;1964;332.3
SYC;1965;328.48
SYC;1966;337.65
SYC;1967;333.23
SYC;1968;314.35
SYC;1969;314.18
SYC;1970;343.88
SYC;1971;401.61
SYC;1972;546.95
SYC;1973;648.53
SYC;1974;744.51
SYC;1975;806.23
SYC;1976;814.47
SYC;1977;1044.35
SYC;1978;1376.55
SYC;1979;2030.14
SYC;1980;2478.36
SYC;1981;2557.21
SYC;1982;2440.68
SYC;1983;2426.33
SYC;1984;2487.64
SYC;1985;2754.15
SYC;1986;3368.47
SYC;1987;3871.78
SYC;1988;4392.2
SYC;1989;4689.13
SYC;1990;5642.07
SYC;1991;5654.64
SYC;1992;6520.49
SYC;1993;6978.68
SYC;1994;6974.87
SYC;1995;7180.67
SYC;1996;7004.34
SYC;1997;7746.7
SYC;1998;8209.51
SYC;1999;8243.24
SYC;2000;8063.66
SYC;2001;8153.3
SYC;2002;8864.17
SYC;2003;9070.28
SYC;2004;10827.67
SYC;2005;11802.11
SYC;2006;12782.99
SYC;2007;12669.3
SYC;2008;11265.44
SYC;2009;9747.09
SYC;2010;10934.79
SYC;2011;12110.09
SYC;2012;12337.16
SYC;2013;14821.29
SYC;2014;15188.19
SYC;2015;15333.11
SYC;2016;16566.99
SYC;2017;17480.37
SYC;2018;18440.23
SYC;2019;19141.51
SYC;2020;14041.48
SYC;2021;14982.91
SYC;2022;16682.7
SYC;2023;18130.53
SYC;2024;18364.53
SYR;1960;183.53
SYR;1961;196.29
SYR;1962;223.93
SYR;1963;234.9
SYR;1964;254.22
SYR;1965;270.83
SYR;1966;239.31
SYR;1967;272.91
SYR;1968;293.33
SYR;1969;363.55
SYR;1970;335.45
SYR;1971;392.52
SYR;1972;448.24
SYR;1973;458.83
SYR;1974;706.58
SYR;1975;903.71
SYR;1976;976.49
SYR;1977;951.24
SYR;1978;1107.78
SYR;1979;1146.36
SYR;1980;1458.24
SYR;1981;1675.8
SYR;1982;1702.68
SYR;1983;1775.83
SYR;1984;1706.22
SYR;1985;1543.76
SYR;1986;1208.16
SYR;1987;997.13
SYR;1988;897.71
SYR;1989;809.04
SYR;1990;978.49
SYR;1991;1000.08
SYR;1992;990.14
SYR;1993;992.77
SYR;1994;712.39
SYR;1995;779.7
SYR;1996;918.2
SYR;1997;940.83
SYR;1998;960.84
SYR;1999;978.17
SYR;2000;1138.19
SYR;2001;1177.54
SYR;2002;1189.98
SYR;2003;1220.18
SYR;2004;1368.11
SYR;2005;1533.9
SYR;2006;1718.78
SYR;2007;1937.61
SYR;2008;2429.12
SYR;2009;2462.2
SYR;2010;2730.61
SYR;2011;2952.14
SYR;2012;1897.66
SYR;2013;985.89
SYR;2014;1060.59
SYR;2015;847.73
SYR;2016;656.35
SYR;2017;851.5
SYR;2018;1098.07
SYR;2019;1109.54
SYR;2020;593.91
SYR;2021;688.57
SYR;2022;1056.78
TCA;2001;18325.75
TCA;2002;17803.95
TCA;2003;18859.19
TCA;2004;21246.01
TCA;2005;24122.3
TCA;2006;28734.29
TCA;2007;29443.85
TCA;2008;31453.82
TCA;2009;24596.89
TCA;2010;23093.85
TCA;2011;27327.4
TCA;2012;25923.62
TCA;2013;25653.82
TCA;2014;27292.58
TCA;2015;29457.01
TCA;2016;31373.56
TCA;2017;30014.23
TCA;2018;31625.62
TCA;2019;31780.52
TCA;2020;20690.92
TCA;2021;27329.29
TCA;2022;31280.54
TCA;2023;35470.22
TCA;2024;37506.78
TCD;1960;102.82
TCD;1961;107.32
TCD;1962;112.62
TCD;1963;114.71
TCD;1964;118.59
TCD;1965;123.56
TCD;1966;125.78
TCD;1967;128.21
TCD;1968;126.87
TCD;1969;129.18
TCD;1970;125.88
TCD;1971;131.82
TCD;1972;150.37
TCD;1973;162.37
TCD;1974;160.0
TCD;1975;207.48
TCD;1976;203.71
TCD;1977;215.94
TCD;1978;252.51
TCD;1979;222.91
TCD;1980;228.77
TCD;1981;193.97
TCD;1982;176.08
TCD;1983;167.18
TCD;1984;182.18
TCD;1985;202.71
TCD;1986;203.35
TCD;1987;213.93
TCD;1988;263.54
TCD;1989;246.36
TCD;1990;290.6
TCD;1991;302.49
TCD;1992;290.65
TCD;1993;220.73
TCD;1994;173.93
TCD;1995;203.96
TCD;1996;216.91
TCD;1997;201.38
TCD;1998;219.78
TCD;1999;186.64
TCD;2000;163.12
TCD;2001;194.32
TCD;2002;219.06
TCD;2003;289.09
TCD;2004;445.85
TCD;2005;838.09
TCD;2006;906.9
TCD;2007;980.48
TCD;2008;1166.37
TCD;2009;1035.64
TCD;2010;1141.8
TCD;2011;1308.14
TCD;2012;1354.34
TCD;2013;1304.89
TCD;2014;1278.79
TCD;2015;993.99
TCD;2016;861.83
TCD;2017;854.46
TCD;2018;948.66
TCD;2019;893.34
TCD;2020;866.95
TCD;2021;946.36
TCD;2022;966.04
TCD;2023;949.99
TCD;2024;980.67
TEA;1960;91.38
TEA;1961;80.55
TEA;1962;72.52
TEA;1963;76.47
TEA;1964;86.19
TEA;1965;98.01
TEA;1966;104.35
TEA;1967;98.74
TEA;1968;97.26
TEA;1969;106.45
TEA;1970;115.37
TEA;1971;120.63
TEA;1972;134.02
TEA;1973;164.71
TEA;1974;182.7
TEA;1975;201.19
TEA;1976;201.07
TEA;1977;228.09
TEA;1978;217.9
TEA;1979;248.35
TEA;1980;282.17
TEA;1981;296.64
TEA;1982;306.3
TEA;1983;315.36
TEA;1984;336.29
TEA;1985;362.35
TEA;1986;355.38
TEA;1987;345.15
TEA;1988;376.51
TEA;1989;400.3
TEA;1990;422.07
TEA;1991;451.29
TEA;1992;499.11
TEA;1993;540.43
TEA;1994;641.96
TEA;1995;781.74
TEA;1996;886.7
TEA;1997;906.49
TEA;1998;818.79
TEA;1999;892.25
TEA;2000;972.83
TEA;2001;1026.65
TEA;2002;1127.25
TEA;2003;1266.11
TEA;2004;1456.97
TEA;2005;1673.19
TEA;2006;1999.86
TEA;2007;2510.42
TEA;2008;3154.17
TEA;2009;3398.53
TEA;2010;4104.8
TEA;2011;4970.5
TEA;2012;5497.16
TEA;2013;6020.78
TEA;2014;6446.19
TEA;2015;6664.53
TEA;2016;6758.79
TEA;2017;7323.57
TEA;2018;8136.43
TEA;2019;8379.43
TEA;2020;8485.29
TEA;2021;10086.41
TEA;2022;10220.56
TEA;2023;10240.35
TEA;2024;10508.25
TEC;1988;2336.29
TEC;1989;2250.85
TEC;1990;2374.64
TEC;1991;2312.75
TEC;1992;2135.39
TEC;1993;2107.49
TEC;1994;1896.41
TEC;1995;2264.49
TEC;1996;2329.88
TEC;1997;2408.24
TEC;1998;2165.18
TEC;1999;1878.8
TEC;2000;2044.36
TEC;2001;2081.0
TEC;2002;2340.84
TEC;2003;2879.67
TEC;2004;3723.47
TEC;2005;4660.84
TEC;2006;5633.03
TEC;2007;7247.08
TEC;2008;8951.35
TEC;2009;7074.11
TEC;2010;8293.78
TEC;2011;10044.9
TEC;2012;10435.81
TEC;2013;10986.4
TEC;2014;10330.4
TEC;2015;8034.68
TEC;2016;7679.03
TEC;2017;8571.1
TEC;2018;8885.56
TEC;2019;9040.93
TEC;2020;8455.78
TEC;2021;9992.01
TEC;2022;11422.16
TEC;2023;12070.59
TEC;2024;13364.45
TGO;1960;102.24
TGO;1961;104.83
TGO;1962;107.76
TGO;1963;114.62
TGO;1964;130.36
TGO;1965;144.1
TGO;1966;162.92
TGO;1967;171.07
TGO;1968;174.91
TGO;1969;185.03
TGO;1970;166.86
TGO;1971;182.29
TGO;1972;207.56
TGO;1973;244.84
TGO;1974;329.18
TGO;1975;353.84
TGO;1976;346.62
TGO;1977;424.88
TGO;1978;439.84
TGO;1979;463.97
TGO;1980;574.92
TGO;1981;471.98
TGO;1982;391.79
TGO;1983;356.53
TGO;1984;326.55
TGO;1985;337.01
TGO;1986;454.51
TGO;1987;519.18
TGO;1988;556.1
TGO;1989;529.71
TGO;1990;619.18
TGO;1991;591.94
TGO;1992;607.95
TGO;1993;448.03
TGO;1994;355.43
TGO;1995;449.86
TGO;1996;482.27
TGO;1997;476.89
TGO;1998;492.49
TGO;1999;477.22
TGO;2000;440.42
TGO;2001;426.88
TGO;2002;479.44
TGO;2003;579.73
TGO;2004;604.31
TGO;2005;595.2
TGO;2006;596.25
TGO;2007;654.08
TGO;2008;771.35
TGO;2009;770.17
TGO;2010;750.32
TGO;2011;834.15
TGO;2012;813.61
TGO;2013;885.7
TGO;2014;921.54
TGO;2015;813.89
TGO;2016;843.11
TGO;2017;872.08
TGO;2018;942.48
TGO;2019;917.72
TGO;2020;961.22
TGO;2021;1076.3
TGO;2022;1071.62
TGO;2023;1182.33
TGO;2024;1266.09
THA;1960;102.81
THA;1961;109.73
THA;1962;116.18
THA;1963;120.66
THA;1964;128.64
THA;1965;140.9
THA;1966;164.53
THA;1967;170.67
THA;1968;178.84
THA;1969;191.44
THA;1970;197.1
THA;1971;199.66
THA;1972;215.58
THA;1973;278.29
THA;1974;342.98
THA;1975;363.53
THA;1976;405.41
THA;1977;461.66
THA;1978;548.23
THA;1979;612.09
THA;1980;708.73
THA;1981;748.16
THA;1982;770.4
THA;1983;826.93
THA;1984;846.93
THA;1985;773.82
THA;1986;842.1
THA;1987;970.45
THA;1988;1164.2
THA;1989;1341.73
THA;1990;1559.11
THA;1991;1765.62
THA;1992;1971.61
THA;1993;2245.14
THA;1994;2517.71
THA;1995;2864.37
THA;1996;3054.66
THA;1997;2473.14
THA;1998;1847.7
THA;1999;2033.24
THA;2000;2005.98
THA;2001;1889.93
THA;2002;2089.75
THA;2003;2347.54
THA;2004;2641.56
THA;2005;2867.7
THA;2006;3331.32
THA;2007;3918.53
THA;2008;4309.14
THA;2009;4135.44
THA;2010;4973.86
THA;2011;5373.62
THA;2012;5725.53
THA;2013;6018.08
THA;2014;5801.2
THA;2015;5688.85
THA;2016;5833.58
THA;2017;6413.09
THA;2018;7099.78
THA;2019;7605.7
THA;2020;6983.03
THA;2021;7055.19
THA;2022;6910.01
THA;2023;7210.54
THA;2024;7386.64
TJK;1990;487.04
TJK;1991;457.77
TJK;1992;337.83
TJK;1993;287.62
TJK;1994;261.27
TJK;1995;207.03
TJK;1996;172.04
TJK;1997;150.09
TJK;1998;213.75
TJK;1999;175.02
TJK;2000;136.93
TJK;2001;168.68
TJK;2002;186.95
TJK;2003;233.58
TJK;2004;305.75
TJK;2005;333.93
TJK;2006;401.02
TJK;2007;517.0
TJK;2008;703.33
TJK;2009;664.8
TJK;2010;737.34
TJK;2011;833.6
TJK;2012;952.45
TJK;2013;1028.2
TJK;2014;1081.54
TJK;2015;956.92
TJK;2016;788.71
TJK;2017;829.46
TJK;2018;834.29
TJK;2019;871.02
TJK;2020;834.31
TJK;2021;896.75
TJK;2022;1052.18
TJK;2023;1178.48
TJK;2024;1362.03
TKM;1987;675.22
TKM;1988;845.93
TKM;1989;821.03
TKM;1990;848.16
TKM;1991;832.0
TKM;1992;811.35
TKM;1993;788.42
TKM;1994;622.13
TKM;1995;592.25
TKM;1996;557.89
TKM;1997;565.02
TKM;1998;590.79
TKM;1999;545.52
TKM;2000;633.84
TKM;2001;756.03
TKM;2002;935.54
TKM;2003;1228.95
TKM;2004;1379.23
TKM;2005;1604.02
TKM;2006;1996.59
TKM;2007;2414.96
TKM;2008;3605.5
TKM;2009;3707.98
TKM;2010;4058.54
TKM;2011;5143.62
TKM;2012;6053.87
TKM;2013;6599.65
TKM;2014;7164.15
TKM;2015;5759.5
TKM;2016;5238.01
TKM;2017;5125.55
TKM;2018;3911.99
TKM;2019;4365.12
TKM;2020;3935.38
TKM;2021;3713.2
TKM;2022;5198.19
TKM;2023;5298.46
TKM;2024;5904.26
TLA;1960;356.54
TLA;1961;383.83
TLA;1962;391.54
TLA;1963;413.6
TLA;1964;447.16
TLA;1965;467.01
TLA;1966;500.49
TLA;1967;495.82
TLA;1968;517.78
TLA;1969;563.38
TLA;1970;598.98
TLA;1971;649.77
TLA;1972;712.29
TLA;1973;932.78
TLA;1974;1190.22
TLA;1975;1214.75
TLA;1976;1302.94
TLA;1977;1400.75
TLA;1978;1637.65
TLA;1979;1795.74
TLA;1980;2149.04
TLA;1981;2409.7
TLA;1982;2155.75
TLA;1983;1843.39
TLA;1984;1893.1
TLA;1985;1830.62
TLA;1986;1809.29
TLA;1987;1903.5
TLA;1988;2047.52
TLA;1989;2227.77
TLA;1990;2425.77
TLA;1991;2587.87
TLA;1992;2787.66
TLA;1993;3258.76
TLA;1994;3744.61
TLA;1995;3983.21
TLA;1996;4255.86
TLA;1997;4593.59
TLA;1998;4563.94
TLA;1999;4029.14
TLA;2000;4388.93
TLA;2001;4222.97
TLA;2002;3714.37
TLA;2003;3728.73
TLA;2004;4252.84
TLA;2005;5103.97
TLA;2006;5926.88
TLA;2007;6927.88
TLA;2008;7989.38
TLA;2009;7386.6
TLA;2010;9115.37
TLA;2011;10277.43
TLA;2012;10261.74
TLA;2013;10230.36
TLA;2014;10059.02
TLA;2015;8404.05
TLA;2016;8082.09
TLA;2017;8918.59
TLA;2018;8620.65
TLA;2019;8363.21
TLA;2020;6965.15
TLA;2021;8076.88
TLA;2022;9177.8
TLA;2023;10259.55
TLA;2024;10441.47
TLS;1990;168.62
TLS;1991;189.79
TLS;1992;235.06
TLS;1993;264.07
TLS;1994;283.06
TLS;1995;302.74
TLS;1996;344.01
TLS;1997;348.86
TLS;1998;345.59
TLS;1999;269.99
TLS;2000;492.46
TLS;2001;587.7
TLS;2002;533.98
TLS;2003;534.9
TLS;2004;474.42
TLS;2005;487.46
TLS;2006;464.67
TLS;2007;540.15
TLS;2008;628.15
TLS;2009;686.58
TLS;2010;813.06
TLS;2011;939.05
TLS;2012;1022.62
TLS;2013;1204.57
TLS;2014;1224.75
TLS;2015;1319.59
TLS;2016;1335.54
TLS;2017;1266.18
TLS;2018;1219.47
TLS;2019;1562.36
TLS;2020;1630.87
TLS;2021;2684.93
TLS;2022;2343.25
TLS;2023;1502.41
TLS;2024;1331.97
TMN;1960;143.39
TMN;1961;145.82
TMN;1962;144.69
TMN;1963;155.28
TMN;1964;168.93
TMN;1965;182.39
TMN;1966;189.6
TMN;1967;202.57
TMN;1968;221.25
TMN;1969;239.3
TMN;1970;261.44
TMN;1971;287.79
TMN;1972;318.21
TMN;1973;381.76
TMN;1974;570.83
TMN;1975;637.02
TMN;1976;762.9
TMN;1977;855.61
TMN;1978;891.62
TMN;1979;1075.75
TMN;1980;1266.96
TMN;1981;1199.4
TMN;1982;1299.73
TMN;1983;1379.31
TMN;1984;1396.08
TMN;1985;1453.89
TMN;1986;1515.5
TMN;1987;1287.17
TMN;1988;1211.75
TMN;1989;1181.7
TMN;1990;1551.33
TMN;1991;1021.78
TMN;1992;1019.89
TMN;1993;875.6
TMN;1994;897.48
TMN;1995;975.85
TMN;1996;1056.47
TMN;1997;1075.37
TMN;1998;1072.89
TMN;1999;1135.63
TMN;2000;1246.02
TMN;2001;1225.48
TMN;2002;1168.6
TMN;2003;1263.92
TMN;2004;1463.3
TMN;2005;1657.84
TMN;2006;1885.15
TMN;2007;2240.99
TMN;2008;2662.28
TMN;2009;2518.05
TMN;2010;2823.25
TMN;2011;3240.2
TMN;2012;3420.26
TMN;2013;3152.86
TMN;2014;3077.87
TMN;2015;2805.49
TMN;2016;2864.53
TMN;2017;2860.68
TMN;2018;2810.25
TMN;2019;2695.09
TMN;2020;2409.55
TMN;2021;2754.04
TMN;2022;3017.04
TMN;2023;2867.14
TMN;2024;2962.6
TON;1975;349.47
TON;1976;315.09
TON;1977;352.95
TON;1978;427.63
TON;1979;457.92
TON;1980;544.75
TON;1981;635.71
TON;1982;633.48
TON;1983;621.07
TON;1984;655.66
TON;1985;612.94
TON;1986;695.81
TON;1987;830.15
TON;1988;1077.68
TON;1989;1069.84
TON;1990;1139.06
TON;1991;1323.4
TON;1992;1370.36
TON;1993;1383.47
TON;1994;1956.66
TON;1995;2084.03
TON;1996;2214.91
TON;1997;2135.52
TON;1998;1888.83
TON;1999;1952.15
TON;2000;1995.08
TON;2001;1753.52
TON;2002;1759.48
TON;2003;1936.04
TON;2004;2195.45
TON;2005;2477.73
TON;2006;2750.35
TON;2007;2797.07
TON;2008;3218.45
TON;2009;2914.24
TON;2010;3416.08
TON;2011;3849.99
TON;2012;4384.17
TON;2013;4219.25
TON;2014;4136.59
TON;2015;4123.9
TON;2016;3987.99
TON;2017;4365.93
TON;2018;4675.05
TON;2019;4788.83
TON;2020;4792.36
TON;2021;4922.8
TON;2022;5298.02
TON;2023;5651.59
TON;2024;6215.39
TSA;1960;85.19
TSA;1961;88.54
TSA;1962;92.48
TSA;1963;101.7
TSA;1964;113.95
TSA;1965;118.73
TSA;1966;93.51
TSA;1967;100.49
TSA;1968;103.26
TSA;1969;111.46
TSA;1970;116.64
TSA;1971;121.46
TSA;1972;121.83
TSA;1973;142.63
TSA;1974;167.03
TSA;1975;172.08
TSA;1976;160.7
TSA;1977;181.9
TSA;1978;201.53
TSA;1979;220.87
TSA;1980;261.18
TSA;1981;267.21
TSA;1982;268.05
TSA;1983;281.59
TSA;1984;270.88
TSA;1985;290.84
TSA;1986;302.22
TSA;1987;330.26
TSA;1988;344.39
TSA;1989;338.65
TSA;1990;359.95
TSA;1991;303.82
TSA;1992;315.54
TSA;1993;302.99
TSA;1994;342.72
TSA;1995;370.57
TSA;1996;400.1
TSA;1997;415.0
TSA;1998;413.68
TSA;1999;437.98
TSA;2000;440.47
TSA;2001;446.42
TSA;2002;462.9
TSA;2003;532.66
TSA;2004;606.48
TSA;2005;686.34
TSA;2006;769.38
TSA;2007;967.7
TSA;2008;958.28
TSA;2009;1054.44
TSA;2010;1294.03
TSA;2011;1397.01
TSA;2012;1387.18
TSA;2013;1405.84
TSA;2014;1528.49
TSA;2015;1570.54
TSA;2016;1722.91
TSA;2017;1956.07
TSA;2018;1988.37
TSA;2019;2067.06
